logged_at_utc,ts,device_id,temperature_c,humidity_percent,noise_db,position
2025-11-18T22:40:33Z,2025-11-18T22:40:33Z,safesleep-dev-01,22.6,53.9,52.9,supino
2025-11-18T22:40:36Z,2025-11-18T22:40:36Z,safesleep-dev-01,20.9,63.7,34.0,supino
2025-11-18T22:40:39Z,2025-11-18T22:40:39Z,safesleep-dev-01,18.9,59.5,72.2,supino
2025-11-18T22:40:42Z,2025-11-18T22:40:42Z,safesleep-dev-01,24.6,66.0,46.3,supino
2025-11-18T22:40:45Z,2025-11-18T22:40:45Z,safesleep-dev-01,29.3,48.9,74.8,supino
2025-11-18T22:40:48Z,2025-11-18T22:40:48Z,safesleep-dev-01,19.6,53.9,50.6,supino
2025-11-18T22:40:51Z,2025-11-18T22:40:51Z,safesleep-dev-01,28.3,69.7,78.8,lateral
2025-11-18T22:40:54Z,2025-11-18T22:40:54Z,safesleep-dev-01,28.1,38.1,62.3,supino
2025-11-18T22:40:57Z,2025-11-18T22:40:57Z,safesleep-dev-01,25.5,61.1,25.6,lateral
2025-11-18T22:41:00Z,2025-11-18T22:41:00Z,safesleep-dev-01,19.3,41.2,27.0,supino
2025-11-18T22:41:03Z,2025-11-18T22:41:03Z,safesleep-dev-01,27.6,50.0,67.7,prono
2025-11-18T22:41:06Z,2025-11-18T22:41:06Z,safesleep-dev-01,21.3,68.2,89.9,supino
2025-11-18T22:41:09Z,2025-11-18T22:41:09Z,safesleep-dev-01,28.1,54.6,56.2,supino
2025-11-18T22:41:12Z,2025-11-18T22:41:12Z,safesleep-dev-01,18.1,53.5,75.0,prono
2025-11-18T22:41:15Z,2025-11-18T22:41:15Z,safesleep-dev-01,25.8,68.2,45.0,supino
2025-11-18T22:41:18Z,2025-11-18T22:41:18Z,safesleep-dev-01,20.2,53.8,40.3,lateral
2025-11-18T22:41:21Z,2025-11-18T22:41:21Z,safesleep-dev-01,21.5,54.8,74.3,lateral
2025-11-18T22:41:24Z,2025-11-18T22:41:24Z,safesleep-dev-01,25.1,57.6,74.0,supino
2025-11-18T22:41:27Z,2025-11-18T22:41:27Z,safesleep-dev-01,21.2,67.3,61.8,supino
2025-11-18T22:41:30Z,2025-11-18T22:41:30Z,safesleep-dev-01,19.9,39.7,25.9,supino
2025-11-18T22:41:33Z,2025-11-18T22:41:33Z,safesleep-dev-01,21.6,53.3,74.7,supino
2025-11-18T22:41:36Z,2025-11-18T22:41:36Z,safesleep-dev-01,23.4,63.4,56.4,prono
2025-11-18T22:41:39Z,2025-11-18T22:41:39Z,safesleep-dev-01,18.8,66.1,23.3,prono
2025-11-18T22:41:42Z,2025-11-18T22:41:42Z,safesleep-dev-01,27.1,53.5,48.1,supino
2025-11-18T22:41:45Z,2025-11-18T22:41:45Z,safesleep-dev-01,27.9,48.1,26.0,prono
2025-11-18T22:41:48Z,2025-11-18T22:41:48Z,safesleep-dev-01,21.5,54.0,66.8,prono
2025-11-18T22:41:51Z,2025-11-18T22:41:51Z,safesleep-dev-01,21.6,45.4,24.3,lateral
2025-11-18T22:41:54Z,2025-11-18T22:41:54Z,safesleep-dev-01,28.7,53.2,38.4,supino
2025-11-18T22:41:57Z,2025-11-18T22:41:57Z,safesleep-dev-01,29.7,35.5,34.1,lateral
2025-11-18T22:42:00Z,2025-11-18T22:42:00Z,safesleep-dev-01,23.0,33.9,88.0,prono
2025-11-18T22:42:03Z,2025-11-18T22:42:03Z,safesleep-dev-01,26.1,34.4,27.7,prono
2025-11-18T22:42:06Z,2025-11-18T22:42:06Z,safesleep-dev-01,23.5,55.5,68.2,supino
2025-11-18T22:42:09Z,2025-11-18T22:42:09Z,safesleep-dev-01,24.5,69.1,55.9,prono
2025-11-18T22:42:12Z,2025-11-18T22:42:12Z,safesleep-dev-01,24.0,48.0,77.6,supino
2025-11-18T22:42:15Z,2025-11-18T22:42:15Z,safesleep-dev-01,19.5,47.2,75.7,supino
2025-11-18T22:42:18Z,2025-11-18T22:42:18Z,safesleep-dev-01,20.1,32.8,64.6,supino
2025-11-18T22:42:21Z,2025-11-18T22:42:21Z,safesleep-dev-01,24.7,31.9,73.5,prono
2025-11-18T22:42:24Z,2025-11-18T22:42:24Z,safesleep-dev-01,27.7,37.8,62.7,supino
2025-11-18T22:42:27Z,2025-11-18T22:42:27Z,safesleep-dev-01,23.9,33.2,56.8,supino
2025-11-18T22:42:30Z,2025-11-18T22:42:30Z,safesleep-dev-01,28.8,56.6,69.9,supino
2025-11-18T22:42:33Z,2025-11-18T22:42:33Z,safesleep-dev-01,28.0,38.8,73.4,prono
2025-11-18T22:42:36Z,2025-11-18T22:42:36Z,safesleep-dev-01,24.4,47.7,34.4,supino
2025-11-18T22:42:39Z,2025-11-18T22:42:39Z,safesleep-dev-01,23.9,39.8,82.6,lateral
2025-11-18T22:42:42Z,2025-11-18T22:42:42Z,safesleep-dev-01,22.4,53.4,40.4,supino
2025-11-18T22:42:46Z,2025-11-18T22:42:46Z,safesleep-dev-01,18.1,51.9,47.1,supino
2025-11-18T22:42:49Z,2025-11-18T22:42:49Z,safesleep-dev-01,22.0,67.9,57.5,lateral
2025-11-18T22:42:52Z,2025-11-18T22:42:52Z,safesleep-dev-01,22.7,54.7,52.6,lateral
2025-11-18T22:42:55Z,2025-11-18T22:42:55Z,safesleep-dev-01,23.6,51.7,27.7,supino
2025-11-18T22:42:58Z,2025-11-18T22:42:58Z,safesleep-dev-01,23.3,57.9,42.3,supino
2025-11-18T22:43:01Z,2025-11-18T22:43:01Z,safesleep-dev-01,20.6,68.7,30.8,supino
2025-11-18T22:43:04Z,2025-11-18T22:43:04Z,safesleep-dev-01,24.2,44.9,57.6,supino
2025-11-18T22:43:07Z,2025-11-18T22:43:07Z,safesleep-dev-01,22.1,30.5,24.4,supino
2025-11-18T22:43:10Z,2025-11-18T22:43:10Z,safesleep-dev-01,19.3,42.2,33.2,supino
2025-11-18T22:43:13Z,2025-11-18T22:43:13Z,safesleep-dev-01,18.1,68.9,49.1,lateral
2025-11-18T22:43:16Z,2025-11-18T22:43:16Z,safesleep-dev-01,27.5,45.1,68.0,lateral
2025-11-18T22:43:19Z,2025-11-18T22:43:19Z,safesleep-dev-01,21.8,43.4,30.2,lateral
2025-11-18T22:43:22Z,2025-11-18T22:43:22Z,safesleep-dev-01,24.5,38.4,37.9,supino
2025-11-18T22:43:25Z,2025-11-18T22:43:25Z,safesleep-dev-01,26.5,63.3,41.5,lateral
2025-11-18T22:43:28Z,2025-11-18T22:43:28Z,safesleep-dev-01,29.9,55.0,45.4,supino
2025-11-18T22:43:31Z,2025-11-18T22:43:31Z,safesleep-dev-01,26.4,43.6,42.7,lateral
2025-11-18T22:43:34Z,2025-11-18T22:43:34Z,safesleep-dev-01,26.3,65.0,23.5,lateral
2025-11-18T22:43:37Z,2025-11-18T22:43:37Z,safesleep-dev-01,20.6,49.4,56.2,prono
2025-11-18T22:43:40Z,2025-11-18T22:43:40Z,safesleep-dev-01,22.8,49.9,53.9,lateral
2025-11-18T22:43:43Z,2025-11-18T22:43:43Z,safesleep-dev-01,26.8,52.4,87.2,lateral
2025-11-18T22:43:46Z,2025-11-18T22:43:46Z,safesleep-dev-01,29.2,54.2,44.6,supino
2025-11-18T22:43:49Z,2025-11-18T22:43:49Z,safesleep-dev-01,28.7,56.1,56.5,supino
2025-11-18T22:43:52Z,2025-11-18T22:43:52Z,safesleep-dev-01,28.2,46.7,74.7,supino
2025-11-18T22:43:55Z,2025-11-18T22:43:55Z,safesleep-dev-01,18.2,33.0,38.2,prono
2025-11-18T22:43:58Z,2025-11-18T22:43:58Z,safesleep-dev-01,30.0,44.0,75.4,lateral
2025-11-18T22:44:01Z,2025-11-18T22:44:01Z,safesleep-dev-01,23.6,35.7,64.5,supino
2025-11-18T22:44:04Z,2025-11-18T22:44:04Z,safesleep-dev-01,27.4,51.7,86.7,supino
2025-11-18T22:44:07Z,2025-11-18T22:44:07Z,safesleep-dev-01,21.1,50.2,26.6,supino
2025-11-18T22:44:10Z,2025-11-18T22:44:10Z,safesleep-dev-01,19.2,58.0,20.5,lateral
2025-11-18T22:44:13Z,2025-11-18T22:44:13Z,safesleep-dev-01,19.0,60.6,74.2,supino
2025-11-18T22:44:16Z,2025-11-18T22:44:16Z,safesleep-dev-01,27.0,36.8,20.6,lateral
2025-11-18T22:44:19Z,2025-11-18T22:44:19Z,safesleep-dev-01,24.2,51.9,68.7,supino
2025-11-18T22:44:22Z,2025-11-18T22:44:22Z,safesleep-dev-01,20.4,33.1,29.9,lateral
2025-11-18T22:44:25Z,2025-11-18T22:44:25Z,safesleep-dev-01,26.2,59.3,37.6,supino
2025-11-18T22:44:28Z,2025-11-18T22:44:28Z,safesleep-dev-01,24.4,35.3,57.6,lateral
2025-11-18T22:44:31Z,2025-11-18T22:44:31Z,safesleep-dev-01,27.3,35.1,84.5,supino
2025-11-18T22:44:34Z,2025-11-18T22:44:34Z,safesleep-dev-01,20.5,47.6,26.3,lateral
2025-11-18T22:44:37Z,2025-11-18T22:44:37Z,safesleep-dev-01,29.7,53.5,45.5,prono
2025-11-18T22:44:40Z,2025-11-18T22:44:40Z,safesleep-dev-01,25.6,68.6,59.5,lateral
2025-11-18T22:44:43Z,2025-11-18T22:44:43Z,safesleep-dev-01,22.7,62.4,89.5,prono
2025-11-18T22:44:46Z,2025-11-18T22:44:46Z,safesleep-dev-01,28.6,69.8,37.5,supino
2025-11-18T22:44:49Z,2025-11-18T22:44:49Z,safesleep-dev-01,26.1,53.1,72.5,lateral
2025-11-18T22:44:52Z,2025-11-18T22:44:52Z,safesleep-dev-01,25.0,50.9,73.6,supino
2025-11-18T22:44:55Z,2025-11-18T22:44:55Z,safesleep-dev-01,24.5,42.7,38.6,supino
2025-11-18T22:44:58Z,2025-11-18T22:44:58Z,safesleep-dev-01,24.9,35.0,64.7,prono
2025-11-18T22:45:01Z,2025-11-18T22:45:01Z,safesleep-dev-01,23.3,60.7,64.2,lateral
2025-11-18T22:45:04Z,2025-11-18T22:45:04Z,safesleep-dev-01,18.9,37.0,29.1,supino
2025-11-18T22:45:07Z,2025-11-18T22:45:07Z,safesleep-dev-01,20.4,39.6,35.0,supino
2025-11-18T22:45:10Z,2025-11-18T22:45:10Z,safesleep-dev-01,24.2,61.5,46.8,supino
2025-11-18T22:45:13Z,2025-11-18T22:45:13Z,safesleep-dev-01,24.7,46.2,41.8,supino
2025-11-18T22:45:16Z,2025-11-18T22:45:16Z,safesleep-dev-01,22.6,40.8,35.6,lateral
2025-11-18T22:45:19Z,2025-11-18T22:45:19Z,safesleep-dev-01,28.0,40.6,59.6,lateral
2025-11-18T22:45:22Z,2025-11-18T22:45:22Z,safesleep-dev-01,26.4,64.0,39.4,lateral
2025-11-18T22:45:25Z,2025-11-18T22:45:25Z,safesleep-dev-01,24.3,57.4,62.0,prono
2025-11-18T22:45:28Z,2025-11-18T22:45:28Z,safesleep-dev-01,19.9,32.1,35.0,supino
2025-11-18T22:45:31Z,2025-11-18T22:45:31Z,safesleep-dev-01,28.0,30.1,52.9,supino
2025-11-18T22:45:34Z,2025-11-18T22:45:34Z,safesleep-dev-01,19.1,51.9,69.3,supino
2025-11-18T22:45:37Z,2025-11-18T22:45:37Z,safesleep-dev-01,25.5,66.0,30.3,prono
2025-11-18T22:45:40Z,2025-11-18T22:45:40Z,safesleep-dev-01,19.4,62.1,65.6,supino
2025-11-18T22:45:43Z,2025-11-18T22:45:43Z,safesleep-dev-01,23.3,30.4,49.9,supino
2025-11-18T22:45:46Z,2025-11-18T22:45:46Z,safesleep-dev-01,27.6,60.8,71.3,supino
2025-11-18T22:45:49Z,2025-11-18T22:45:49Z,safesleep-dev-01,18.3,31.3,27.3,prono
2025-11-18T22:45:52Z,2025-11-18T22:45:52Z,safesleep-dev-01,18.6,31.2,80.2,supino
2025-11-18T22:45:55Z,2025-11-18T22:45:55Z,safesleep-dev-01,28.5,49.6,30.9,supino
2025-11-18T22:45:58Z,2025-11-18T22:45:58Z,safesleep-dev-01,22.9,35.6,67.2,supino
2025-11-18T22:46:01Z,2025-11-18T22:46:01Z,safesleep-dev-01,27.6,61.7,65.9,lateral
2025-11-18T22:46:04Z,2025-11-18T22:46:04Z,safesleep-dev-01,22.9,32.7,28.4,supino
2025-11-18T22:46:07Z,2025-11-18T22:46:07Z,safesleep-dev-01,18.3,60.8,63.2,prono
2025-11-18T22:46:10Z,2025-11-18T22:46:10Z,safesleep-dev-01,26.2,56.9,33.0,prono
2025-11-18T22:46:13Z,2025-11-18T22:46:13Z,safesleep-dev-01,18.1,55.4,62.1,supino
2025-11-18T22:46:16Z,2025-11-18T22:46:16Z,safesleep-dev-01,21.1,68.1,82.7,lateral
2025-11-18T22:46:19Z,2025-11-18T22:46:19Z,safesleep-dev-01,23.8,47.6,73.5,lateral
2025-11-18T22:46:22Z,2025-11-18T22:46:22Z,safesleep-dev-01,18.8,60.7,46.6,supino
2025-11-18T22:46:25Z,2025-11-18T22:46:25Z,safesleep-dev-01,21.5,47.8,21.0,supino
2025-11-18T22:46:28Z,2025-11-18T22:46:28Z,safesleep-dev-01,24.3,64.0,48.3,lateral
2025-11-18T22:46:31Z,2025-11-18T22:46:31Z,safesleep-dev-01,22.0,58.5,25.1,lateral
2025-11-18T22:46:34Z,2025-11-18T22:46:34Z,safesleep-dev-01,19.0,51.6,83.1,supino
2025-11-18T22:46:37Z,2025-11-18T22:46:37Z,safesleep-dev-01,22.0,33.6,72.7,supino
2025-11-18T22:46:40Z,2025-11-18T22:46:40Z,safesleep-dev-01,25.5,68.3,33.0,supino
2025-11-18T22:46:43Z,2025-11-18T22:46:43Z,safesleep-dev-01,18.8,55.9,40.0,supino
2025-11-18T22:46:46Z,2025-11-18T22:46:46Z,safesleep-dev-01,18.8,65.7,36.0,supino
2025-11-18T22:46:49Z,2025-11-18T22:46:49Z,safesleep-dev-01,27.0,33.2,55.2,supino
2025-11-18T22:46:52Z,2025-11-18T22:46:52Z,safesleep-dev-01,29.3,58.7,24.7,prono
2025-11-18T22:46:55Z,2025-11-18T22:46:55Z,safesleep-dev-01,24.5,58.3,30.2,prono
2025-11-18T22:46:58Z,2025-11-18T22:46:58Z,safesleep-dev-01,29.5,36.0,82.4,supino
2025-11-18T22:47:01Z,2025-11-18T22:47:01Z,safesleep-dev-01,21.7,43.5,69.9,supino
2025-11-18T22:47:04Z,2025-11-18T22:47:04Z,safesleep-dev-01,19.6,38.2,75.8,lateral
2025-11-18T22:47:07Z,2025-11-18T22:47:07Z,safesleep-dev-01,23.8,49.4,20.7,supino
2025-11-18T22:47:10Z,2025-11-18T22:47:10Z,safesleep-dev-01,18.1,31.9,50.8,prono
2025-11-18T22:47:13Z,2025-11-18T22:47:13Z,safesleep-dev-01,18.3,35.0,31.3,lateral
2025-11-18T22:47:16Z,2025-11-18T22:47:16Z,safesleep-dev-01,29.0,37.9,29.6,prono
2025-11-18T22:47:19Z,2025-11-18T22:47:19Z,safesleep-dev-01,23.3,69.4,65.7,supino
2025-11-18T22:47:22Z,2025-11-18T22:47:22Z,safesleep-dev-01,19.2,56.9,48.2,supino
2025-11-18T22:47:25Z,2025-11-18T22:47:25Z,safesleep-dev-01,27.0,64.7,89.5,lateral
2025-11-18T22:47:28Z,2025-11-18T22:47:28Z,safesleep-dev-01,25.6,53.7,58.8,lateral
2025-11-18T22:47:31Z,2025-11-18T22:47:31Z,safesleep-dev-01,27.3,65.8,37.6,prono
2025-11-18T22:47:34Z,2025-11-18T22:47:34Z,safesleep-dev-01,26.7,65.2,86.6,supino
2025-11-18T22:47:37Z,2025-11-18T22:47:37Z,safesleep-dev-01,21.4,52.8,70.8,supino
2025-11-18T22:47:40Z,2025-11-18T22:47:40Z,safesleep-dev-01,20.3,33.7,41.5,prono
2025-11-18T22:47:43Z,2025-11-18T22:47:43Z,safesleep-dev-01,27.5,69.4,51.6,prono
2025-11-18T22:47:46Z,2025-11-18T22:47:46Z,safesleep-dev-01,20.7,30.3,66.3,lateral
2025-11-18T22:47:49Z,2025-11-18T22:47:49Z,safesleep-dev-01,18.2,47.5,77.7,supino
2025-11-18T22:47:52Z,2025-11-18T22:47:52Z,safesleep-dev-01,22.5,59.5,35.5,supino
2025-11-18T22:47:55Z,2025-11-18T22:47:55Z,safesleep-dev-01,19.1,68.8,62.3,supino
2025-11-18T22:47:58Z,2025-11-18T22:47:58Z,safesleep-dev-01,22.3,66.9,88.2,supino
2025-11-18T22:48:01Z,2025-11-18T22:48:01Z,safesleep-dev-01,23.3,50.4,29.3,prono
2025-11-18T22:48:04Z,2025-11-18T22:48:04Z,safesleep-dev-01,24.3,33.3,70.1,supino
2025-11-18T22:48:07Z,2025-11-18T22:48:07Z,safesleep-dev-01,29.6,57.0,32.9,lateral
2025-11-18T22:48:10Z,2025-11-18T22:48:10Z,safesleep-dev-01,26.9,55.0,74.6,supino
2025-11-18T22:48:13Z,2025-11-18T22:48:13Z,safesleep-dev-01,18.8,44.3,66.7,lateral
2025-11-18T22:48:16Z,2025-11-18T22:48:16Z,safesleep-dev-01,20.6,43.1,63.1,prono
2025-11-18T22:48:19Z,2025-11-18T22:48:19Z,safesleep-dev-01,23.2,60.0,54.7,supino
2025-11-18T22:48:22Z,2025-11-18T22:48:22Z,safesleep-dev-01,29.1,53.5,26.5,prono
2025-11-18T22:48:25Z,2025-11-18T22:48:25Z,safesleep-dev-01,22.0,62.0,51.7,supino
2025-11-18T22:48:28Z,2025-11-18T22:48:28Z,safesleep-dev-01,22.8,69.0,22.3,supino
2025-11-18T22:48:31Z,2025-11-18T22:48:31Z,safesleep-dev-01,29.9,39.1,20.4,supino
2025-11-18T22:48:34Z,2025-11-18T22:48:34Z,safesleep-dev-01,24.7,50.5,57.8,lateral
2025-11-18T22:48:37Z,2025-11-18T22:48:37Z,safesleep-dev-01,19.8,41.5,27.7,lateral
2025-11-18T22:48:40Z,2025-11-18T22:48:40Z,safesleep-dev-01,24.4,62.1,83.1,prono
2025-11-18T22:48:43Z,2025-11-18T22:48:43Z,safesleep-dev-01,27.4,69.4,50.4,lateral
2025-11-18T22:48:46Z,2025-11-18T22:48:46Z,safesleep-dev-01,20.2,43.5,43.3,supino
2025-11-18T22:48:49Z,2025-11-18T22:48:49Z,safesleep-dev-01,18.0,67.4,43.1,prono
2025-11-18T22:48:52Z,2025-11-18T22:48:52Z,safesleep-dev-01,20.1,45.7,53.7,supino
2025-11-18T22:48:55Z,2025-11-18T22:48:55Z,safesleep-dev-01,28.6,60.6,20.9,prono
2025-11-18T22:48:58Z,2025-11-18T22:48:58Z,safesleep-dev-01,27.8,45.3,34.7,supino
2025-11-18T22:49:01Z,2025-11-18T22:49:01Z,safesleep-dev-01,27.3,50.4,66.2,lateral
2025-11-18T22:49:04Z,2025-11-18T22:49:04Z,safesleep-dev-01,18.2,47.2,69.3,supino
2025-11-18T22:49:07Z,2025-11-18T22:49:07Z,safesleep-dev-01,22.9,38.1,72.6,lateral
2025-11-18T22:49:10Z,2025-11-18T22:49:10Z,safesleep-dev-01,19.7,61.7,75.5,supino
2025-11-18T22:49:13Z,2025-11-18T22:49:13Z,safesleep-dev-01,21.4,32.9,36.1,supino
2025-11-18T22:49:16Z,2025-11-18T22:49:16Z,safesleep-dev-01,19.8,66.9,57.7,lateral
2025-11-18T22:49:19Z,2025-11-18T22:49:19Z,safesleep-dev-01,19.3,55.8,68.5,supino
2025-11-18T22:49:22Z,2025-11-18T22:49:22Z,safesleep-dev-01,19.6,40.7,28.7,supino
2025-11-18T22:49:25Z,2025-11-18T22:49:25Z,safesleep-dev-01,29.9,69.2,74.2,supino
2025-11-18T22:49:28Z,2025-11-18T22:49:28Z,safesleep-dev-01,21.2,35.0,88.9,prono
2025-11-18T22:49:31Z,2025-11-18T22:49:31Z,safesleep-dev-01,29.0,54.5,69.5,lateral
2025-11-18T22:49:34Z,2025-11-18T22:49:34Z,safesleep-dev-01,22.8,35.8,53.7,supino
2025-11-18T22:49:37Z,2025-11-18T22:49:37Z,safesleep-dev-01,25.2,37.7,48.1,supino
2025-11-18T22:49:40Z,2025-11-18T22:49:40Z,safesleep-dev-01,19.7,38.7,44.8,supino
2025-11-18T22:49:43Z,2025-11-18T22:49:43Z,safesleep-dev-01,24.7,65.0,71.1,lateral
2025-11-18T22:49:46Z,2025-11-18T22:49:46Z,safesleep-dev-01,24.5,36.3,64.8,supino
2025-11-18T22:49:49Z,2025-11-18T22:49:49Z,safesleep-dev-01,23.7,53.0,86.1,supino
2025-11-18T22:49:52Z,2025-11-18T22:49:52Z,safesleep-dev-01,27.4,67.4,50.1,supino
2025-11-18T22:49:55Z,2025-11-18T22:49:55Z,safesleep-dev-01,28.1,61.1,37.6,supino
2025-11-18T22:49:58Z,2025-11-18T22:49:58Z,safesleep-dev-01,26.1,37.1,27.6,supino
2025-11-18T22:50:01Z,2025-11-18T22:50:01Z,safesleep-dev-01,24.3,58.0,52.5,supino
2025-11-18T22:50:04Z,2025-11-18T22:50:04Z,safesleep-dev-01,19.4,61.2,74.3,supino
2025-11-18T22:50:07Z,2025-11-18T22:50:07Z,safesleep-dev-01,27.1,30.8,79.1,lateral
2025-11-18T22:50:10Z,2025-11-18T22:50:10Z,safesleep-dev-01,26.1,69.7,35.3,prono
2025-11-18T22:50:13Z,2025-11-18T22:50:13Z,safesleep-dev-01,20.2,34.6,50.6,prono
2025-11-18T22:50:16Z,2025-11-18T22:50:16Z,safesleep-dev-01,21.1,46.8,51.7,supino
2025-11-18T22:50:19Z,2025-11-18T22:50:19Z,safesleep-dev-01,26.4,43.7,33.9,supino
2025-11-18T22:50:22Z,2025-11-18T22:50:22Z,safesleep-dev-01,29.0,37.9,43.5,lateral
2025-11-18T22:50:25Z,2025-11-18T22:50:25Z,safesleep-dev-01,20.2,46.3,51.4,lateral
2025-11-18T22:50:28Z,2025-11-18T22:50:28Z,safesleep-dev-01,28.4,65.6,59.8,prono
2025-11-18T22:50:31Z,2025-11-18T22:50:31Z,safesleep-dev-01,20.9,35.7,80.3,lateral
2025-11-18T22:50:34Z,2025-11-18T22:50:34Z,safesleep-dev-01,18.3,53.7,42.7,supino
2025-11-18T22:50:37Z,2025-11-18T22:50:37Z,safesleep-dev-01,27.6,68.4,80.6,supino
2025-11-18T22:50:40Z,2025-11-18T22:50:40Z,safesleep-dev-01,27.3,69.1,70.5,supino
2025-11-18T22:50:43Z,2025-11-18T22:50:43Z,safesleep-dev-01,27.1,55.1,82.8,supino
2025-11-18T22:50:46Z,2025-11-18T22:50:46Z,safesleep-dev-01,28.9,61.1,57.4,lateral
2025-11-18T22:50:49Z,2025-11-18T22:50:49Z,safesleep-dev-01,19.8,66.8,67.7,lateral
2025-11-18T22:50:52Z,2025-11-18T22:50:52Z,safesleep-dev-01,27.0,36.8,67.2,supino
2025-11-18T22:50:55Z,2025-11-18T22:50:55Z,safesleep-dev-01,22.0,48.1,79.2,prono
2025-11-18T22:50:58Z,2025-11-18T22:50:58Z,safesleep-dev-01,29.9,54.5,60.8,supino
2025-11-18T22:51:01Z,2025-11-18T22:51:01Z,safesleep-dev-01,24.7,41.8,40.9,lateral
2025-11-18T22:51:04Z,2025-11-18T22:51:04Z,safesleep-dev-01,21.2,50.9,33.7,supino
2025-11-18T22:51:07Z,2025-11-18T22:51:07Z,safesleep-dev-01,20.1,31.4,51.6,supino
2025-11-18T22:51:10Z,2025-11-18T22:51:10Z,safesleep-dev-01,18.5,43.1,62.6,supino
2025-11-18T22:51:13Z,2025-11-18T22:51:13Z,safesleep-dev-01,23.7,48.9,59.7,lateral
2025-11-18T22:51:16Z,2025-11-18T22:51:16Z,safesleep-dev-01,25.7,52.7,74.8,lateral
2025-11-18T22:51:19Z,2025-11-18T22:51:19Z,safesleep-dev-01,27.8,43.7,41.4,supino
2025-11-18T22:51:22Z,2025-11-18T22:51:22Z,safesleep-dev-01,18.5,65.9,73.2,supino
2025-11-18T22:51:25Z,2025-11-18T22:51:25Z,safesleep-dev-01,22.1,34.2,36.5,prono
2025-11-18T22:51:28Z,2025-11-18T22:51:28Z,safesleep-dev-01,23.5,66.6,43.0,supino
2025-11-18T22:51:31Z,2025-11-18T22:51:31Z,safesleep-dev-01,18.4,31.8,67.2,lateral
2025-11-18T22:51:34Z,2025-11-18T22:51:34Z,safesleep-dev-01,22.7,51.8,58.3,prono
2025-11-18T22:51:37Z,2025-11-18T22:51:37Z,safesleep-dev-01,28.6,53.9,80.1,lateral
2025-11-18T22:51:40Z,2025-11-18T22:51:40Z,safesleep-dev-01,20.9,64.4,70.8,lateral
2025-11-18T22:51:43Z,2025-11-18T22:51:43Z,safesleep-dev-01,22.6,53.2,74.6,supino
2025-11-18T22:51:46Z,2025-11-18T22:51:46Z,safesleep-dev-01,20.9,59.1,71.1,lateral
2025-11-18T22:51:49Z,2025-11-18T22:51:49Z,safesleep-dev-01,18.7,48.2,42.1,supino
2025-11-18T22:51:52Z,2025-11-18T22:51:52Z,safesleep-dev-01,28.3,51.5,44.6,supino
2025-11-18T22:51:55Z,2025-11-18T22:51:55Z,safesleep-dev-01,28.4,64.5,58.7,prono
2025-11-18T22:51:58Z,2025-11-18T22:51:58Z,safesleep-dev-01,25.9,31.8,73.4,prono
2025-11-18T22:52:01Z,2025-11-18T22:52:01Z,safesleep-dev-01,29.3,36.5,47.2,supino
2025-11-18T22:52:04Z,2025-11-18T22:52:04Z,safesleep-dev-01,27.6,39.8,43.3,prono
2025-11-18T22:52:07Z,2025-11-18T22:52:07Z,safesleep-dev-01,23.4,44.2,28.3,supino
2025-11-18T22:52:10Z,2025-11-18T22:52:10Z,safesleep-dev-01,28.5,41.6,74.0,supino
2025-11-18T22:52:13Z,2025-11-18T22:52:13Z,safesleep-dev-01,29.7,38.1,51.9,prono
2025-11-18T22:52:16Z,2025-11-18T22:52:16Z,safesleep-dev-01,23.4,64.8,40.2,supino
2025-11-18T22:52:19Z,2025-11-18T22:52:19Z,safesleep-dev-01,24.3,30.0,56.7,supino
2025-11-18T22:52:22Z,2025-11-18T22:52:22Z,safesleep-dev-01,25.5,59.7,70.5,prono
2025-11-18T22:52:25Z,2025-11-18T22:52:25Z,safesleep-dev-01,26.9,55.0,57.8,lateral
2025-11-18T22:52:28Z,2025-11-18T22:52:28Z,safesleep-dev-01,29.1,37.5,21.3,supino
2025-11-18T22:52:31Z,2025-11-18T22:52:31Z,safesleep-dev-01,21.2,61.3,88.4,lateral
2025-11-18T22:52:34Z,2025-11-18T22:52:34Z,safesleep-dev-01,25.0,57.6,87.8,supino
2025-11-18T22:52:37Z,2025-11-18T22:52:37Z,safesleep-dev-01,28.5,65.0,22.2,prono
2025-11-18T22:52:40Z,2025-11-18T22:52:40Z,safesleep-dev-01,18.8,36.3,49.9,supino
2025-11-18T22:52:43Z,2025-11-18T22:52:43Z,safesleep-dev-01,20.9,48.8,65.2,supino
2025-11-18T22:52:46Z,2025-11-18T22:52:46Z,safesleep-dev-01,26.3,49.5,85.1,supino
2025-11-18T22:52:49Z,2025-11-18T22:52:49Z,safesleep-dev-01,24.7,38.7,74.6,supino
2025-11-18T22:52:52Z,2025-11-18T22:52:52Z,safesleep-dev-01,27.2,32.6,89.9,lateral
2025-11-18T22:52:55Z,2025-11-18T22:52:55Z,safesleep-dev-01,27.9,44.0,83.9,supino
2025-11-18T22:52:58Z,2025-11-18T22:52:58Z,safesleep-dev-01,28.5,31.5,86.1,supino
2025-11-18T22:53:01Z,2025-11-18T22:53:01Z,safesleep-dev-01,29.6,33.2,47.1,supino
2025-11-18T22:53:04Z,2025-11-18T22:53:04Z,safesleep-dev-01,18.6,43.4,82.3,prono
2025-11-18T22:53:07Z,2025-11-18T22:53:07Z,safesleep-dev-01,28.2,66.7,25.6,lateral
